"Texas"
"Offense Type"
"by Agency, 2023"
"Crimes Against Persons"
""
""
""
""
"Sexual                                                                                    Destruction/"
"Crimes      Crimes    Crimes                                                                       Murder and Negligent                 Human                                                                  Assault Criminal                                                   Burglary/ Counter-       Damage/"
"Total       Against    Against    Against   Assault Aggravated      Simple                       Homicide     Nonnegligent   Man-     Justifiable Trafficking Commercial Involuntary Kidnapping/     Sex                   With an  Sexual                  Statutory                        Breaking & feiting/      Vandalism"
"Agency Type                Agency Name   Population"
"1"
"Offenses     Persons    Property   Society   Offenses   Assault      Assault      Intimidation    Offenses     Manslaughter slaughter Homicide      Offenses    Sex Acts    Servitude   Abduction   Offenses Rape Sodomy    Object Contact 2    Incest         Rape          Arson Bribery     Entering   Forgery     of Property"
"0         0        1              0            1        0        0      0         0         0      19         0         0       0        3         0      2          1        13       2        0        1        0                10           3         7         0         0             0           0         0         0        0       0           0           0         0"
"0         0        0              0            0        0        0      0         0         0       1         0         0       0        0         0      0          0         1       0        0        0        0                 2           2         0         0         0             0           0         0         0        0       0           0           0         1"
"0         0        7              1            5        0        0      0         1         0      25         1         0       0        1         0      3          1        19       0        0        0        0                 4           3         1         0         0             0           0         0         0        0       0           0           0         1"
""
"0         0        1              1            0        0        0      0         0         0      22         0         0       0       10         0      1          5         6       0        0        0        0                 0           0         0         0         0             0           0         0         0        0       0           0           0         0"
"0         0        0              0            0        0        0      0         0         0      16         0         0       2        4         0      0          0        10       1        0        0        0                 0           0         0         0         0             0           0         0         0        0       0           0           0         0"
""
"0         0       20              9            8        1        0      0         1         1     175         0         0       0        0         0      9          5       161       8        0        0        0               173          47       126         0         0             0           0         0         1        0       0           0           0         9"
"0         0        0              0            0        0        0      0         0         0       4         0         0       0        1         0      2          0         1       0        0        0        0                 0           0         0         0         0             0           0         0         0        0       0           0           0         0"
"                                                                  Crimes Against Property                                                                                                                                                                                           Crimes Against Society"
""
"Credit                                                                                            Theft              Theft of"
"False      Card/                                                                                            From                 Motor"
"Pretenses/ Automated                                                                                         Coin Op- Theft       Vehicle                                                                                                         Operating/                       Por-"
"Swindle/    Teller                                   Hacking/ Larceny/                             Theft     erated   From       Parts or    All     Motor            Stolen              Drug/           Drug/      Drug                        Promoting/ Gambling            nography/ Pros-             Assisting or            Weapon"
"Embezzle- Extortion/ Fraud Confidence Machine         Imper- Welfare Wire Identity Computer   Theft    Pocket-   Purse-   Shop-   From     Machine Motor         Acces-    Other    Vehicle         Property Animal     Narcotic        Narcotic Equipment Gambling Betting/     Assisting Equipment  Sports    Obscene titution   Pros-   Promoting Purchasing      Law"
"ment    Blackmail Offenses    Game       Fraud     sonation Fraud Fraud  Theft    Invasion Offenses  picking snatching lifting Building or Device Vehicle      sories   Larceny    Theft Robbery Offenses Cruelty     Offenses       Violations Violations Offenses Wagering Gambling Violations Tampering Material Offenses titution Prostitution Prostitution Violations"
"0           0       3           0          3         0      0    0        0         0       20         0        0       0        0         0       5            0        15        0      1         0       0                1           0          1        0        0           0         0        0         0         0       0             0         0          0"
""
"0         3       39          8         22        4        0      5         0          0     132       0         0       1       38         0      16         19        58       4        0        0        1                56        27        29         0         0          0            0        0         1        0       0           0           0         6"
"0         0       26         11         15        0        0      0         0          0     520       0         0      25        2         1      35          3       454      21        5        3        1               142        81        61         1         1          0            0        0         0        0       0           0           0         8"
"0         1       10          6          4        0        0      0         0          0      79       0         0       0       31         0       7          3        38       4        0        2        0                24        12        12         0         0          0            0        0         0        0       0           0           0         0"
"0         0        2          0          2        0        0      0         0          0      44       0         0       0        0         0       6          1        37       6        0        0        1                19        16         3         0         0          0            0        0         3        0       0           0           0         2"
"0         0        0          0          0        0        0      0         0          0      39       0         0       0        0         0       6          3        30       1        0        0        0                 6         6         0         0         0          0            0        0         0        0       0           0           0         2"
"0         0       29         18          9        0        0      1         0          1     220       0         0      11      103         0      41          9        56      17        0        0        0                22        13         9         0         0          0            0        0         0        0       0           0           0         7"
"3         0       11          5          4        0        0      0         2          0      60       1         0       2       40         0       3          4        10       1        1        3        0               126        84        42         0         0          0            0        0         0        0       0           0           0        21"
"0         0        0          0          0        0        0      0         0          0       8       0         0       0        0         0       0          0         8       6        0        3        0                38        32         6         0         0          0            0        0         0        0       0           0           0         5"
"0         3        4          0          3        1        0      0         0          0      57       0         0       3       23         0       3          0        28       1        0        0        0                13         5         8         0         0          0            0        0         7        0       0           0           0         0"
"0         0       15          7          6        0        0      0         1          1     140       0         0       1       40         2      24          5        68      17        0        0        0                96        58        38         0         0          0            0        0         6        0       0           0           0         7"
"2         0       16          1         15        0        0      0         0          0     192       0         0      20      126         0      19         13        14      24        0        1        1                23        23         0         0         0          0            0        0         0        0       0           0           0         4"
"0         0        3          1          2        0        0      0         0          0      21       0         0       0        5         0       3          0        13       0        0        0        0                44        21        23         0         0          0            0        0         0        0       0           0           0         3"
"0         0        0          0          0        0        0      0         0          0      21       0         0       1        3         0       3          2        12       0        0        0        0                16         4        12         0         0          0            0        0         0        0       0           0           0         0"
"0         2         6          4          2       0        0      0         0          0       92      2         0        0        3        0        0         0        87      16        4        1        0             18           12         6         0         0          0            0        0         0        0       0           0           0          4"
"0         0         1          0          1       0        0      0         0          0        9      0         0        0        2        0        1         0         6       1        0        0        0              2            2         0         0         0          0            0        0         0        0       0           0           0          1"
"0         0        71         45         22       0        0      0         4          0      305      0         0        0        0        0       16         0       289     102        4        0        0             84           80         4         0         0          0            0        0         6        0       0           0           0         37"
"0         0        38          9         11       2        0      0        14          2       74      2         0        0        5        0       10         2        55      21        1        0        4            142          142         0         0         0          0            0        0         1        0       0           0           0         23"
"0         0        14          4          4       2        0      4         0          0       89      0         0        7        3        0        3         3        73      17        4        0        0             29           23         6         0         0          0            0        0         1        0       0           0           0          3"
"2         3       121         69         36      10        0      5         0          1      346      4         1       18        5        0       67        14       237     147        7       28        7            260          128       132         1         0          1            0        0         1        0       0           0           0         32"
"1         0        61         35         25       1        0      0         0          0      399      1         0       25        8        1      102         9       253      57        4        1       15            124           94        30         1         0          1            0        0        10       10      10           0           0         17"
"34        82     1,706        400        410      26        2    132       580        156    4,085      0         0      421      329        2    1,687       329     1,317   1,592      130       39       46          1,112          995       117         3         0          2            1        0         1       26       0           0          26        365"
"0         0        52         15         17       1        0      0        18          1      208      0         0        9        9        1       17         0       172      56        1        1       16            128          116        12         0         0          0            0        0         3        0       0           0           0         28"
"1         0       264        262          0       1        0      0         0          1      962      0         1      198       43        3      200         9       508     207       21        1       11            508          355       153        44         0          0           44        0         6        6       6           0           0         56"
"1         0        64         44         19       1        0      0         0          0      141      3         1        3        7        0       34         4        89      29        1        2        0            223          163        60         0         0          0            0        0         0        4       0           0           4         30"
"0         0        15         12          1       2        0      0         0          0       50     13         0        0        0        0        3         2        32      17        0        0        1             47           47         0         0         0          0            0        0         1        0       0           0           0          7"
"0         0        22          3          8       2        1      1         7          0       54      1         0        2        5        0        6         1        39      39        4        4        1             53           50         3         0         0          0            0        0         0        0       0           0           0         21"
"0         0         5          2          0       0        0      2         1          0       23      0         0        1        5        0        1         1        15       8        0        1        0             10           10         0         0         0          0            0        0         0        0       0           0           0          1"
"0         1        56         30         15       1        0      0         9          1      511      1         0       47       13        0       89         7       354      92       32        0       15            129          118        11         0         0          0            0        0        11        1       0           1           0         57"
"0         0         0          0          0       0        0      0         0          0       19      0         0        0        5        0        2         1        11       4        0        1        0             26           26         0         0         0          0            0        0         0        0       0           0           0          3"
"0         1       121         58         28      22        0      1         9          3      506      0         1      161        9        1       64         9       261      96        4        0       12            255          253         2         0         0          0            0        0         6        4       4           0           0         72"
"0         0         4          1          1       0        0      0         2          0       42      0         0        3       10        0        5         0        24      15        0        5        3             30           29         1         0         0          0            0        0         0        0       0           0           0          1"
"0         0         0          0          0       0        0      0         0          0       10      0         0        0        0        0        2         0         8       4        0        0        0              0            0         0         0         0          0            0        0         0        0       0           0           0          0"
"0         0        43         17         11      11        0      0         3          1      243      0         0        8        5        0       25         6       199      65        1        0        4            282          219        63         0         0          0            0        0        14        0       0           0           0         22"
"0         0        39         30          5       1        0      3         0          0      549      0         0        5        7        1      130         4       402      79        1        0       14            359          334        25         0         0          0            0        0        10        0       0           0           0         83"
"0         0        25         14          1       0        0      0        10          0       45      1         0        0       22        0        3         2        17      11        0        0        1             74           69         5         0         0          0            0        0         0        1       0           0           1          6"
"0         0         0          0          0       0        0      0         0          0       10      0         0        3        1        0        2         0         4       3        0        2        0              9            9         0         0         0          0            0        0         0        0       0           0           0          1"
"0         0        13         12          1       0        0      0         0          0       69     27         0        2        1        0       17         4        18      72        0        0        0            144          144         0         0         0          0            0        0         0       19      19           0           0         43"
"0         0       147         22         44       1        0      0        79          1      312      0         0        0        0        0       73         6       233      59        6        0        9            165          100        65         0         0          0            0        0        39       51      32           0          19         23"
"0         1        18          8          2       6        0      0         2          0       86      4         0       16        2        0        6         0        58      57        5        0        2            147          147         0         0         0          0            0        0         4        1       1           0           0         22"
"0         0       144        118         24       0        0      2         0          0      212      0         0        0        4        0       19         5       184      49        7        0        5            196          196         0         0         0          0            0        0         2        0       0           0           0         46"
"5         9       222        130         35      32        2      1        22          0      658      0         0      123       45        0      108        44       338     222       20        6       17          1,288        1,167       121         0         0          0            0        0        20        0       0           0           0        101"
"0         0         1          1          0       0        0      0         0          0        6      0         0        0        2        0        0         0         4       2        0        1        0              4            4         0         0         0          0            0        0         0        0       0           0           0          2"
"0         6     1,961        457        368      44        0     95       933         64    3,918      0         8      155        7        6    1,196       174     2,372     478      149      168       38            542          483        59         0         0          0            0        0       116       45      14           2          29        129"
"1         1        79         17         33       5        0      3        21          0      278      0         1        4       11        0       47        23       192      94        3       57        3            687          534       153        11         0          9            2        0         6        7       4           1           2         64"
"0         0         1          0          1       0        0      0         0          0       18      0         1        4        1        0        2         2         8       0        0        0        0             27           27         0         0         0          0            0        0         1        0       0           0           0          5"
"0         0        10          1          3       2        0      0         4          0       46      0         0        1        3        0        7         1        34       8        0        0        0             75           68         7         1         0          1            0        0         1        0       0           0           0          5"
"0         1        76         36         21       8        0      4         6          1      187      0         0        1        7        0       21         8       150      19        3        0        5            178          176         2         0         0          0            0        0         7        4       2           2           0         31"
"0         0        41          5         24       0        0      0        12          0      132      0         0        0        2        0       34         1        95      50        2        0        6             58           58         0         0         0          0            0        0         1        0       0           0           0         19"
"0         0        22          4          9       8        0      0         1          0      119      1         0        3        1        0       22         4        88      46        2        0        0             87           86         1         0         0          0            0        0         5        0       0           0           0         12"
"377       179     8,086      2,755      2,182     733       27    283     2,049         57   35,031     23        29    7,280    1,903       53   13,738     4,055     7,950   9,831    1,964      186      304          4,534        4,272       262        24         0          7           17        0       304      117      71          36          10      1,928"
"0         0        47         20         14       2        0      0        11          0      251      0         0        0       10        0       41         4       196      66        3        0       11            157          153         4         0         0          0            0        0         1        2       0           2           0         53"
"4        14       344        144         71       7        0     24        90          8      558      0         0       19       87        0      187        37       228     112       14       17        4            206          187        19         0         0          0            0        0        14        0       0           0           0         42"
"0         2       180        101         40       7        0      3        28          1    1,944      3         1      273        4        0      306        57     1,300     476       95        0      151            467          458         9         5         5          0            0        0        13        1       0           0           1         39"
"0         0         6          1          3       1        0      0         1          0       31      0         0        0        4        1        4         2        20       9        0        0        1             25           25         0         0         0          0            0        0         0        0       0           0           0          1"
"0         0         0          0          0       0        0      0         0          0        3      0         0        0        1        0        0         0         2       1        0        0        0             66           66         0         0         0          0            0        0         0        0       0           0           0          7"
"0         0        88         44         24       4        0      9         7          0      270      0         2        2       10        0       47        10       199      90        4        0       15            110          109         1         1         1          0            0        0         8        5       0           4           1         36"
"0         0         1          0          0       1        0      0         0          0        7      0         0        0        0        0        1         0         6       0        0        0        0              8            5         3         0         0          0            0        0         1        0       0           0           0          0"
"0         0        65         17          5       0        0      0        41          2      195      0         0        3        0        0       42         4       146      61        5       11        6            211          191        20         0         0          0            0        0         2        7       0           7           0         29"
"2         0       184         24         51       2        0      0       102          5      274      0         0        4       12        0       49         4       205      58        2        1       38             81           59        22         0         0          0            0        0        18        1       0           1           0         38"
"0         0        12          6          2       4        0      0         0          0       25      0         0        1        2        0        0         0        22       5        0        0        0             24           17         7         0         0          0            0        0         0        0       0           0           0          4"
"8         1       136         14         28       9        0     17        66          2      323      0         0       18       25        0       57        21       202      73        7       38       27            187           99        88         1         0          1            0        0         3        1       0           0           1         34"
"0         0        30          7          7      16        0      0         0          0       78      0         0        0        9        1       11         9        48       8        3        0        0            198           92       106         0         0          0            0        0         0        0       0           0           0         12"
"0         0         0          0          0       0        0      0         0          0       14      0         0        1        0        0        0         0        13       9        0        0        0             19           18         1         0         0          0            0        0         0        0       0           0           0          4"
"0         0        91         47         25       0        1      9         9          0      405      0         0        4       21        1       59        16       304     184       16       15       11            106          106         0         0         0          0            0        0         6        1       0           1           0         35"
"0         3        48         31         15       0        0      0         2          0      252      4         0        1        4        4       28         2       209     108       13        0        2            280          280         0         0         0          0            0        0         1        3       3           0           0         36"
"0         0         1          0          1       0        0      0         0          0        2      0         0        0        0        0        1         0         1       2        0        0        1             18           17         1         0         0          0            0        0         0        0       0           0           0          7"
"0         0         1          1          0       0        0      0         0          0      186      0         0        1        0        0        2         1       182       0        0        0        0              7            7         0         0         0          0            0        0         0        0       0           0           0          0"
"0         0        51         10         11       3        0      3        24          0      205      0         0        3        1        0       13         6       182      58        7        9        9             80           74         6         0         0          0            0        0         0        0       0           0           0         25"
"0         1        28          1         25       2        0      0         0          0      232      0         0        0        0        1       23         6       202      57        1        1        0            226          225         1         0         0          0            0        0        11       26       0          26           0         38"
"0         0        18         11          5       1        0      1         0          0      122      0         0        2       10        0       20         5        85      68        1        0        0            129          127         2         0         0          0            0        0         3        0       0           0           0         20"
"0         0        75         47         23       1        0      0         3          1      540      0         0        0        4        0       40         0       496     160        7        0       16            102          102         0         0         0          0            0        0         2       11       1           0          10         35"
"18        40     1,393        644        238      14        9    210       256         22    3,696     42        12      913      275        4      976       204     1,270     730      103       54       19            999          745       254         0         0          0            0        0        41       29      13           2          14        204"
"2         0         9          2          4       0        0      0         3          0       83      0         1        1        1        0       28         2        50      17        1        0        2             42           42         0         0         0          0            0        0         1        0       0           0           0          8"
"0         0         0          0          0       0        0      0         0          0        5      0         0        0        0        0        1         0         4       0        0        0        0              2            0         2         0         0          0            0        0         0        0       0           0           0          0"
"0         0        41          6         19      11        1      4         0          0      153      0         0        5        0        0       34         4       110      62        4        0        0            130          102        28         0         0          0            0        0         3        0       0           0           0         15"
"0         0       320         23         46       4        0      0       241          6      613      0         0        0        0        1       75         0       537      98        8        1       17            322          313         9         0         0          0            0        0        12        0       0           0           0         49"
"                                                                         Crimes Against Property                                                                                                                                                                                             Crimes Against Society"
""
"Credit                                                                                            Theft             Theft of"
"False          Card/                                                                                            From                Motor"
"Pretenses/     Automated                                                                                         Coin Op- Theft      Vehicle                                                                                                             Operating/                       Por-"
"Swindle/        Teller                                   Hacking/ Larceny/                             Theft     erated   From      Parts or    All     Motor            Stolen              Drug/             Drug/      Drug                          Promoting/ Gambling            nography/ Pros-             Assisting or             Weapon"
"Embezzle- Extortion/ Fraud      Confidence      Machine     Imper- Welfare Wire Identity Computer   Theft    Pocket-   Purse-   Shop-   From     Machine Motor        Acces-    Other    Vehicle         Property Animal     Narcotic          Narcotic Equipment Gambling Betting/       Assisting Equipment  Sports    Obscene titution   Pros-   Promoting Purchasing       Law"
"ment    Blackmail Offenses      Game           Fraud     sonation Fraud Fraud  Theft    Invasion Offenses  picking snatching lifting Building or Device Vehicle     sories   Larceny    Theft Robbery Offenses Cruelty     Offenses         Violations Violations Offenses Wagering    Gambling Violations Tampering Material Offenses titution Prostitution Prostitution Violations"
"1           0      28           16              10         2      0    0        0         0       92         0        0       2        2         0     15            2        71        8      3         4       1              218          128          90        0        0             0         0        0         2         0       0             0          0         13"
"0           0      35           22               7         1      0    0        5         0       47         0        0       0        7         0       6           0        34      21       0         0       3               84           81           3        0        0             0         0        0         3         0       0             0          0         14"
"0           0       8              2             1         3      0    1        1         0       59         0        0       1        2         0       9           3        44      11       1         0       0               11             9          2        0        0             0         0        0         0         0       0             0          0          1"
"0           1      38           22               5         4      0    0        6         1       46         3        0       0        1         0       8           0        34        8      0         3       0              198          194           4        0        0             0         0        0         0         8       8             0          0         44"
"0           0      14              1             4         1      0    1        7         0      135         0        0       0        4         0       9           0       122      35       1         1       5               95           87           8        0        0             0         0        0         1         0       0             0          0         15"
"0           0       7              4             0         0      0    0        3         0       92         0        0       1        0         1       4           0        86      22       0         3       0               57           52           5        0        0             0         0        0         1         0       0             0          0         18"
"0           0    264           211              53         0      0    0        0         0      460         0        0       3        6         1     61            9       380     131       7         1       0              450          416          34        0        0             0         0        0        13       18      18              0          0         98"
"1           0    172            55              32         1      0    0       81         3      469         0        0      29       22         0    124           31       263     167       9         0       8              655          391         264       19        1             9         9        0        26       97        2            95          0         99"
"0           0      21              9             5         0      0    0        7         0       68         0        0       0        1         0     10            0        57        6      1         0       7              190          190           0        0        0             0         0        0         1         0       0             0          0         23"
"0           0      30              7             6         0      0    0       17         0       99         0        0       0        2         0       5           0        92      25       3         1       8              226          224           2        0        0             0         0        0        10         0       0             0          0         26"
"9         25     819           496             155         7      1   63       95         2    2,650         2        0      74      152         3  1,163         198     1,058      778     86         10    107               252          218          34        0        0             0         0        0        29         2       1             0          1        116"
"0           0      49              0            11        37      0    0        1         0      104         0        0       1       10         1     17            1        74      33       0         6       0              287          245          42        0        0             0         0        0         2         3       3             0          0         31"
"2           1      83           33              24         1      1    0       24         0      274         0        0       8       26         0     31            6       203      61       2         6       8               56           55           1        0        0             0         0        0         3         8       2             1          5         23"
"0           0       7              5             2         0      0    0        0         0      133         0        0       8        4         1       5          23        92      12       2         0       0               56           56           0        0        0             0         0        0         2         0       0             0          0          7"
"0           0       5              0             4         0      0    0        1         0       41         0        0       0        0         0       4           0        37        2      0         0       1              202          202           0        0        0             0         0        0         0         0       0             0          0         37"
"1           0    422           417               0         0      0    0        0         5    1,131         0        0       7       22         3    332           34       733     159     16          2       5              411          277         134        0        0             0         0        0        42         3       0             0          3         49"
"0           0      80              4            26         3      0    0       45         2      271         0        0       3        0         0     42            2       224      43       2         0       0              230          186          44        0        0             0         0        0         1         0       0             0          0         19"
"0           1      87           17              32        35      1    1        0         1      275         1        0       6       12         0     47            6       203      31       2         4       1              138          138           0        0        0             0         0        0         6         1       1             0          0         26"
"0         0        4              4            0        0       0       0         0        0      98         0         0      0         0        0      2          0        96      12        0        0        0                 2           2         0         0         0             0           0         0         0        0       0           0           0         0"
"0         2      124             82           20        1       0       5        15        1     332         0         1      0         5        0     18          1       307      74        6        1       14               153          91        62         3         0             2           1         0         9        2       1           1           0        21"
"0         0        4              2            1        1       0       0         0        0       6         0         0      0         0        0      0          0         6       3        0        1        0                 1           1         0         0         0             0           0         0         0        0       0           0           0         0"
"0         0        0              0            0        0       0       0         0        0       6         0         0      0         2        0      1          1         2       1        0        0        0                 0           0         0         0         0             0           0         0         0        0       0           0           0         0"
"1         0       30             11           10        1       0       4         4        0      76         0         0      0         2        0     10          1        63      16        1        0        0                21          18         3         0         0             0           0         0         0        0       0           0           0         1"
"0         0        5              2            3        0       0       0         0        0      20         0         0      0         0        0      3          4        13       3        0        0        0                21          20         1         0         0             0           0         0         0        0       0           0           0         3"
"0         0        0              0            0        0       0       0         0        0       6         0         0      0         0        0      0          0         6       1        0        0        0                 2           2         0         0         0             0           0         0         0        0       0           0           0         0"
"0         0        2              1            0        1       0       0         0        0       4         0         0      0         2        0      1          0         1       1        0        3        1                19          18         1         0         0             0           0         0         0        0       0           0           0         8"
"0         0        0              0            0        0       0       0         0        0       6         0         0      0         1        0      1          1         3       1        0        0        0                 3           2         1         0         0             0           0         0         0        0       0           0           0         0"
"0         0        0              0            0        0       0       0         0        0       4         0         0      0         0        0      0          0         4       2        0        0        0                 8           7         1         0         0             0           0         0         0        0       0           0           0         1"
"0         1       47             32           12        2       1       0         0        0     127         0         0      0         3        0      9          0       115      13        1        0        9                64          63         1         0         0             0           0         0         2        0       0           0           0         5"
"1         0       39             29            7        0       0       2         0        1     105         1         0      0         4        0     14          1        85      15        0        1        8                79          37        42         0         0             0           0         0         4        0       0           0           0        20"
